category,city,gold_merchant,image_url,jumlah_review,jumlah_view,location,presentase_diskon,price,product_id,quantity_sold,rating,shop_name,subcategory,title,url
Fashion Wanita,Kota Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/23/10437167/10437167_d3bae678-1051-4425-980a-65aa3c78be4a_2048_2572.jpg,4,0,Kota Bogor,0,169000,262732350,"6, ",5,KCsleepwear,Piyama,Piyama Wanita Katun Baju Celana Tidur Daster Couple Dewasa Katun Bana,https://www.tokopedia.com/kcsleepwear/piyama-wanita-katun-baju-celana-tidur-daster-couple-dewasa-katun-bana?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D58_ob%3D23_q%3Dbaju+wanita_po%3D5_catid%3D1817
Fashion Wanita,Kota Pekalongan,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/6/980910/980910_9e0c2b98-f02d-44f0-961b-a7aa522259d3_1024_1024.jpg,2,0,Kota Pekalongan,0,35500,357259227,"6, ",5,RisqianaBatik,Piyama,Setelan celana panjang / baju tidur wanita / baju menyusui / babydoll,https://www.tokopedia.com/risqianabatik/setelan-celana-panjang-baju-tidur-wanita-baju-menyusui-babydoll?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D69_ob%3D23_q%3Dbaju+wanita_po%3D14_catid%3D1817
Fashion Wanita,Kota Bandung,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/30/26536550/26536550_6e74fa9c-2807-4555-85e3-8be42482d2b4_1280_1278.jpg,3,0,Kota Bandung,0,85000,312226313,"6, ",5,Keena Piyama,Daster,Piyama Baju Tidur Daster Pajamas Wanita Fit L Katun - Kotak Biru,https://www.tokopedia.com/keenaid/piyama-baju-tidur-daster-pajamas-wanita-fit-l-katun-kotak-biru?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D70_ob%3D23_q%3Dbaju+wanita_po%3D44_catid%3D1819
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/14/16887490/16887490_f7540928-85d4-44cb-8da6-1d0b0c546b08_2048_2048.jpg,5,0,Jakarta,0,79999,268150963,"6, ",5,OXPREY59,Kaos,promo kaos lengan panjang pria wanita baju distro long sleeve 1600,https://www.tokopedia.com/oxprey59/promo-kaos-lengan-panjang-pria-wanita-baju-distro-long-sleeve-1600?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D65_ob%3D23_q%3Dbaju+wanita_po%3D2_catid%3D1769
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/2/0/0_9fc05c1b-ea29-4dbb-9514-873beb28894a_1039_1113.jpg,5,0,Jakarta,0,145000,265119522,"6, ",4,wiloo,Piyama,Baju Tidur Wanita Piyama Japanese Cotton Polos Khaky CP,https://www.tokopedia.com/wiloo/baju-tidur-wanita-piyama-japanese-cotton-polos-khaky-cp?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D65_ob%3D23_q%3Dbaju+wanita_po%3D5_catid%3D1817
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/3/12858777/12858777_9367a7dd-f21c-4832-acc5-e2f2b41d4fde_640_640.jpg,4,0,Jakarta,0,28000,314262026,"6, ",5,LV.co Tanah abang,Blouse,Damai fashion jakarta - baju atasan sweater wanita SHERLY CAT,https://www.tokopedia.com/lvco/damai-fashion-jakarta-baju-atasan-sweater-wanita-sherly-cat?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D71_ob%3D23_q%3Dbaju+wanita_po%3D52_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/20/16887490/16887490_e8791003-7103-4c58-b835-b6c4abbba6f4_734_734.jpg,4,0,Jakarta,0,99000,346089299,"6, ",5,OXPREY59,Kaos,BAJU KAOS ATASAN TSHIRT DISTRO FASHION PRIA WANITA OXPREY MURAH 1745,https://www.tokopedia.com/oxprey59/baju-kaos-atasan-tshirt-distro-fashion-pria-wanita-oxprey-murah-1745-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D68_ob%3D23_q%3Dbaju+wanita_po%3D1_catid%3D1769
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/4/6961221/6961221_bfece44f-efe5-41cf-81ac-84e73deaa8c3_1000_1000.jpg,3,0,Jakarta,0,55000,248741906,"6, ",5,snowlyn,Tank Top,WOMAN TANK TOP BRANDED atasan wanita baju santai tanktop pantai,https://www.tokopedia.com/slowlyn/woman-tank-top-branded-atasan-wanita-baju-santai-tanktop-pantai?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D67_ob%3D23_q%3Dbaju+wanita_po%3D12_catid%3D1772
Fashion Wanita,Kab. Bekasi,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/11/644518/644518_0310c42d-6516-42ea-98dd-bb76f60ff2b5_1075_822.jpg,1,0,Kab. Bekasi,0,110000,208596471,"6, ",5,Pedkey Butik,Blouse,Bigsize Blouse Jumbo Baju Atasan Wanita Big Size Ukuran Besar Gena 628,https://www.tokopedia.com/pedkey/bigsize-blouse-jumbo-baju-atasan-wanita-big-size-ukuran-besar-gena-628?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D33_ob%3D23_q%3Dbaju+wanita_po%3D53_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/10/10770434/10770434_ba74d749-f224-4227-b7bd-4824c1c7e891_800_800.jpg,3,0,Jakarta,0,70000,299176725,"6, ",5,BomFash,Kaos,Baju Branded BomFash- Kaos Wanita Lengan Pendek - Atasan T-Shirt Melar,https://www.tokopedia.com/bomfash/baju-branded-bomfash-kaos-wanita-lengan-pendek-atasan-t-shirt-melar?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D33_ob%3D23_q%3Dbaju+wanita_po%3D44_catid%3D1769
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/5/34432191/34432191_dff3e7e7-90c5-4ab1-b435-aab318d6fcc0_460_460.jpeg,2,0,Jakarta,0,91500,296607614,"6, ",5,jolie costume,Lingerie,JX456W White Sexy Lingerie Custome Cheerleader Baju Wanita Seksi Putih,https://www.tokopedia.com/joliecostume/jx456w-white-sexy-lingerie-custome-cheerleader-baju-wanita-seksi-putih?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D30_ob%3D23_q%3Dbaju+wanita_po%3D34_catid%3D1821
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/9/0/0_a7353d37-29a3-47b6-90ae-49d645b1cc1f_640_640.jpg,3,0,Jakarta,0,185000,258921317,"6, ",5,Batik Nisa Colection,Dress Batik,Baju Batik Dress Terusan Wanita Bunga Madura Katun Cap Malam Etnik,https://www.tokopedia.com/batiknisa/baju-batik-dress-terusan-wanita-bunga-madura-katun-cap-malam-etnik?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D31_ob%3D23_q%3Dbaju+wanita_po%3D37_catid%3D1792
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/2/3477379/3477379_70f61966-607b-43dc-82da-bef9d69b0eaf_444_518.png,5,0,Jakarta,0,40000,251296828,"6, ",5,Christ Galery,Lingerie,LINGERIE BAJU TIDUR GAUN MALAM WANITA,https://www.tokopedia.com/christgalery/lingerie-baju-tidur-gaun-malam-wanita-20?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D29_ob%3D23_q%3Dbaju+wanita_po%3D10_catid%3D1821
Fashion Wanita,Kota Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/7/21/10437167/10437167_e7ff6405-6b87-4598-8f11-78317073a598_2048_0.jpg,3,0,Kota Bogor,0,179000,196284397,"6, ",5,KCsleepwear,Piyama,Daster Piyama Wanita Baju Celana Tidur Dewasa Couple Katun Satin FieR,https://www.tokopedia.com/kcsleepwear/daster-piyama-wanita-baju-celana-tidur-dewasa-couple-katun-satin-fier?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D41_ob%3D23_q%3Dbaju+wanita_po%3D44_catid%3D1817
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/19/927787/927787_d289419d-d136-4fa3-ba30-e48f97a1a078_1280_1104.jpg,3,0,Kota Surabaya,0,75000,307850545,"6, ",5,Paphika,Blouse,Blouse Jumbo 3XL Kode 711 Baju Atasan Wanita Bigsize Katun Motif Kotak,https://www.tokopedia.com/paphika/blouse-jumbo-3xl-kode-711-baju-atasan-wanita-bigsize-katun-motif-kotak?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D32_ob%3D23_q%3Dbaju+wanita_po%3D12_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/20/16887490/16887490_22b7aff5-c0e0-45e5-b35d-9925276f5848_792_1012.jpg,4,0,Jakarta,0,99000,281599734,"6, ",4,OXPREY59,Kaos,BAJU KAOS ATASAN TSHIRT DISTRO FASHION PRIA WANITA OXPREY  MURAH 1747,https://www.tokopedia.com/oxprey59/baju-kaos-atasan-tshirt-distro-fashion-pria-wanita-oxprey-murah-1747?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D36_ob%3D23_q%3Dbaju+wanita_po%3D58_catid%3D1769
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/9/19663039/19663039_569b623e-1e2d-4994-8584-134ef4a5294b_1024_1024.jpg,1,0,Jakarta,0,149000,250787427,"6, ",5,Dress Tidur Vina,Piyama,Size XXXL Baju Tidur Piyama Satin Set Kancing Halus Wanita,https://www.tokopedia.com/dresstidur-vina/size-xxxl-baju-tidur-piyama-satin-set-kancing-halus-wanita?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D38_ob%3D23_q%3Dbaju+wanita_po%3D46_catid%3D1817
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/11/314000613/314000613_73df8403-2e85-496b-8416-b0b895c78be1_1080_1080.jpg,4,0,Jakarta,0,128900,314000613,"6, ",5,zn_putri,Jumpsuit,Baju Atasan Wanita Murah - SETELAN - perempuan- JUMPSUIT ALia Premium,https://www.tokopedia.com/zakiniputri/baju-atasan-wanita-murah-setelan-perempuan-jumpsuit-alia-premium?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D38_ob%3D23_q%3Dbaju+wanita_po%3D36_catid%3D1766
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/2/3280005/3280005_9e8521c4-3283-44cc-9fa9-5c72d8c20661_640_480.jpg,3,0,Jakarta,0,55000,313865127,"6, ",5,Adica store,Kemeja,Baju wanita kemeja devina grey,https://www.tokopedia.com/adicastore/baju-wanita-kemeja-devina-grey?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D39_ob%3D23_q%3Dbaju+wanita_po%3D26_catid%3D1770
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/9/12/194668397/194668397_683065e1-6696-4aea-a40d-917eafc66e4f_650_650.jpg,1,0,Jakarta,0,104900,209075152,"6, ",5,Dress Tidur Vina,Lingerie,"BAJU TIDUR WANITA , LINGERIE SEXY IMPORT KODE M47B, SIZE XXL",https://www.tokopedia.com/dresstidur-vina/baju-tidur-wanita-lingerie-sexy-import-kode-m47b-size-xxl?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D35_ob%3D23_q%3Dbaju+wanita_po%3D24_catid%3D1821
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/1/0/0_aa1f37fd-9b09-4a14-815d-8ebdb8e753db_750_750.jpg,4,0,Jakarta,0,99000,223640728,"6, ",5,Twinz Collections,Piyama,baju tidur wanita/piyama wanita/sleepwear/bumil/ibu menyusui,https://www.tokopedia.com/tc080981/baju-tidur-wanita-piyama-wanita-sleepwear-bumil-ibu-menyusui?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D38_ob%3D23_q%3Dbaju+wanita_po%3D2_catid%3D1817
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/21/16887490/16887490_b0284ebc-28a9-499d-9a15-771f7db25b5c_2048_0.jpg,3,0,Jakarta,0,79999,253505757,"6, ",4,OXPREY59,Kaos,kaos lengan panjang pria wanita baju distro  long sleeve tshirt 658z,https://www.tokopedia.com/oxprey59/kaos-lengan-panjang-pria-wanita-baju-distro-long-sleeve-tshirt-658z?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D44_ob%3D23_q%3Dbaju+wanita_po%3D36_catid%3D1769
Fashion Wanita,Kota Tangerang Selatan,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/22/16542762/16542762_2d7ebf9d-1631-407f-863f-b95b214b02ba_650_606.jpg,5,0,Kota Tangerang Selatan,0,59000,282412256,"6, ",4,Michary Shop,Piyama,Baju Tidur Wanita Piyama Wanita Setelan Pendek Mickey Grey - STMK57,https://www.tokopedia.com/mamanacaca/baju-tidur-wanita-piyama-wanita-setelan-pendek-mickey-grey-stmk57?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D50_ob%3D23_q%3Dbaju+wanita_po%3D23_catid%3D1817
Fashion Wanita,Kota Bandung,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/9/26/1014978/1014978_a5e72c99-9cb5-462d-81a9-100cdc5ed2ab.jpg,3,0,Kota Bandung,0,77000,177191905,"6, ",5,DNA Collection Store,Blazer,Baju Atasan Wanita Cardigan Rompi Blazer Wanita Outer Eliz Blaze,https://www.tokopedia.com/dnacoll/baju-atasan-wanita-cardigan-rompi-blazer-wanita-outer-eliz-blaze?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D46_ob%3D23_q%3Dbaju+wanita_po%3D16_catid%3D1813
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/10/8/0/0_c4321680-592c-4285-9bd1-d648dac53c10_960_960.jpg,4,0,Jakarta,0,135000,216106177,"6, ",5,Vinci Shopping,Piyama,Baju tidur dewasa wanita piyama dewasa motif Minion Cartoon,https://www.tokopedia.com/vincishopping85/baju-tidur-dewasa-wanita-piyama-dewasa-motif-minion-cartoon?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D46_ob%3D23_q%3Dbaju+wanita_po%3D8_catid%3D1817
Fashion Wanita,Kota Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/20/10437167/10437167_23983db9-801b-45a4-95da-69cad0435c4e_2048_0.jpg,3,0,Kota Bogor,0,189000,247540402,"6, ",5,KCsleepwear,Piyama,Piyama Wanita Celana Tidur Baju Couple Dewasa Daster Katun Satin Cream,https://www.tokopedia.com/kcsleepwear/piyama-wanita-celana-tidur-baju-couple-dewasa-daster-katun-satin-cream?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D49_ob%3D23_q%3Dbaju+wanita_po%3D44_catid%3D1817
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/5/3/10770434/10770434_4551514d-e4a2-40c5-b1cf-7129421345cf_600_600.jpg,4,0,Jakarta,0,78750,259519095,"6, ",5,BomFash,Blouse,Baju Atasan Wanita Branded - Original Blouse - Bom Fash,https://www.tokopedia.com/bomfash/baju-atasan-wanita-branded-original-blouse-bom-fash?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D49_ob%3D23_q%3Dbaju+wanita_po%3D22_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/24/10770434/10770434_6f8d1aeb-a60f-40b5-bd47-318070d9ab72_800_800.jpg,4,0,Jakarta,0,78500,291535012,"6, ",5,BomFash,Blouse,Baju Branded BomFash- Blouse Original - Atasan Wanita Motif Polkadot,https://www.tokopedia.com/bomfash/baju-branded-bomfash-blouse-original-atasan-wanita-motif-polkadot?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D49_ob%3D23_q%3Dbaju+wanita_po%3D23_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/21/0/0_81c49cf8-67d0-48fb-8102-ebc8e2b4c2cd_960_1280.jpg,3,0,Jakarta,0,262000,253617078,"6, ",5,Revina Collection,Blazer,Setelan baju blazer/Exclusive blazer wanita warna putih hitam kode 937,https://www.tokopedia.com/revinacollection/setelan-baju-blazer-exclusive-blazer-wanita-warna-putih-hitam-kode-937?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D47_ob%3D23_q%3Dbaju+wanita_po%3D3_catid%3D1813
Fashion Wanita,Kota Surakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/5/23/4960351/4960351_47dc87a3-f0d0-444a-a722-75b0e8698f16.jpg,4,0,Kota Surakarta,0,85000,45126636,"6, ",5,Arumi Batik,Setelan,Blouse Rok/Baju/Setelan/Atasan Bawahan Seragam Batik Wanita 1595 Kunin,https://www.tokopedia.com/grosirbatik-solo/blouse-rokbajusetelanatasan-bawahan-seragam-batik-wanita-1595-kunin?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D16_ob%3D23_q%3Dbaju+wanita_po%3D29_catid%3D1767
Fashion Wanita,Kota Surakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/25/0/0_677af441-4ce1-4aaf-84e0-999a6bacf7ee_768_768.jpg,4,0,Kota Surakarta,0,175000,271778666,"6, ",5,myfashion,Setelan,Baju Setelan Wanita Atasan Celana Afifa Set #2 Jumbo,https://www.tokopedia.com/miyaonlineshop/baju-setelan-wanita-atasan-celana-afifa-set-2-jumbo?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D15_ob%3D23_q%3Dbaju+wanita_po%3D59_catid%3D1767
Fashion Wanita,Kota Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/12/15/10437167/10437167_768b2df1-c3a6-4e36-8c2f-868dd3f21546_2048_0.jpg,2,0,Kota Bogor,0,215000,243633466,"6, ",5,KCsleepwear,Piyama,Piyama Wanita Baju Celana Tidur Daster Couple Dewasa Katun Satin Parti,https://www.tokopedia.com/kcsleepwear/piyama-wanita-baju-celana-tidur-daster-couple-dewasa-katun-satin-parti?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D14_ob%3D23_q%3Dbaju+wanita_po%3D33_catid%3D1817
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/27/0/0_fa4fe223-63a0-4548-ac9b-62b420dbf9dd_800_800.jpg,3,0,Jakarta,0,38000,255341247,"6, ",5,Twinz Collections,Piyama,Baju tidur wanita/piyama wanita/sleepwear/stelan spandek,https://www.tokopedia.com/tc080981/baju-tidur-wanita-piyama-wanita-sleepwear-stelan-spandek-6?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D15_ob%3D23_q%3Dbaju+wanita_po%3D23_catid%3D1817
Fashion Wanita,Kota Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/5/22/10437167/10437167_7ecf2e55-15ed-42c9-a394-44c478fe9c74_2048_2576.jpg,3,0,Kota Bogor,0,229000,292566788,"6, ",5,KCsleepwear,Piyama,Piyama Wanita Rayon Baju Celana Tidur Daster Couple Dewasa Katun MarA,https://www.tokopedia.com/kcsleepwear/piyama-wanita-rayon-baju-celana-tidur-daster-couple-dewasa-katun-mara-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D18_ob%3D23_q%3Dbaju+wanita_po%3D50_catid%3D1817
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/19/3092843/3092843_ade97b3e-c6a0-4918-95db-973af2a4e7d5_742_742.jpg,2,0,Jakarta,0,193000,281526635,"6, ",5,Amelie Butik Wholesale,Kemeja,Baju Atasan Pita Kemeja Wanita Motif Batik Blouse Import AB232628 Blue,https://www.tokopedia.com/amelie-wholesale/baju-atasan-pita-kemeja-wanita-motif-batik-blouse-import-ab232628-blue?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D18_ob%3D23_q%3Dbaju+wanita_po%3D44_catid%3D1770
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/7/0/0_ddc5a089-f924-43fe-bd88-fd94cc3a6163_750_563.jpg,3,0,Jakarta,0,65000,226041056,"6, ",5,Twinz Collections,Piyama,Baju tidur wanita/piyama wanita/sleepwear/kaos stelan,https://www.tokopedia.com/tc080981/baju-tidur-wanita-piyama-wanita-sleepwear-kaos-stelan-9?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D19_ob%3D23_q%3Dbaju+wanita_po%3D48_catid%3D1817
Fashion Wanita,Kab. Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/12/26/13070939/13070939_92fbbfaf-83ad-44ed-a611-cf0bc91ff1c7_640_640.jpg,4,0,Kab. Bogor,0,75000,117886046,"6, ",5,Brado Mall,Sweater,Baju Rajut Murah/ Baju Rajut Wanita Fringe Black,https://www.tokopedia.com/bradomall/baju-rajut-murah-baju-rajut-wanita-fringe-black?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D15_ob%3D23_q%3Dbaju+wanita_po%3D4_catid%3D1810
Fashion Wanita,Kota Surakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/4/12/4960351/4960351_9f0c2a9a-e7fb-48a2-9024-dce5927575aa.jpg,6,0,Kota Surakarta,0,125000,39672238,"6, ",5,Arumi Batik,Blouse Batik,Blouse / Atasan / Baju / Setelan / Seragam Batik Wanita 1537 Hitam XXL,https://www.tokopedia.com/grosirbatik-solo/blouse-atasan-baju-setelan-seragam-batik-wanita-1537-hitam-xxl?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D27_ob%3D23_q%3Dbaju+wanita_po%3D24_catid%3D1790
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/8/26/0/0_f35ddad1-48a9-4d53-9eac-dbc5050f52fa_900_900.jpg,3,0,Jakarta,0,225000,204432580,"6, ",5,Batik Nisa Colection,Blouse Batik,Baju Batik Blouse Tunik Atasan Wanita Orange Flower Katun Cap Etnik,https://www.tokopedia.com/batiknisa/baju-batik-blouse-tunik-atasan-wanita-orange-flower-katun-cap-etnik?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D27_ob%3D23_q%3Dbaju+wanita_po%3D26_catid%3D1790
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/12/13/0/0_f25c3850-ead6-45bb-8d3c-a7764a2bc710_953_817.jpg,2,0,Jakarta,0,109000,243174750,"6, ",5,wiloo,Piyama,baju tidur wanita combi series black fl09 cp,https://www.tokopedia.com/wiloo/baju-tidur-wanita-combi-series-black-fl09-cp?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D19_ob%3D23_q%3Dbaju+wanita_po%3D13_catid%3D1817
Fashion Wanita,Kota Bogor,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/3/9/10437167/10437167_81b1d151-318c-4088-97ef-836e1c759bf6_811_1024.jpg,4,0,Kota Bogor,0,219000,165747106,"6, ",5,KCsleepwear,Piyama,Celana Tidur Piyama Wanita Baju Couple Dewasa Daster Katun Satin Cherr,https://www.tokopedia.com/kcsleepwear/celana-tidur-piyama-wanita-baju-couple-dewasa-daster-katun-satin-cherr?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D19_ob%3D23_q%3Dbaju+wanita_po%3D11_catid%3D1817
Fashion Wanita,Kab. Bekasi,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/14/644518/644518_50099ebc-1deb-4b24-a200-a32d6dbc692a_1067_823.jpg,1,0,Kab. Bekasi,0,105000,208597395,"6, ",5,Pedkey Butik,Blouse,Bigsize Blouse Jumbo Baju Atasan Wanita Big Size Besar Renata 670,https://www.tokopedia.com/pedkey/bigsize-blouse-jumbo-baju-atasan-wanita-big-size-besar-renata-670?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D20_ob%3D23_q%3Dbaju+wanita_po%3D27_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/20/258547459/258547459_3429f859-e3fc-46a0-b3ef-f7cc485fe03e_1000_1000.jpg,2,0,Jakarta,0,255000,258547459,"6, ",5,Wegotstyleid,Piyama,Piyama Mewah Gold Emas Organic Satin Baju Tidur Pajamas Wanita PSO6,https://www.tokopedia.com/wegotstyleid/piyama-mewah-gold-emas-organic-satin-baju-tidur-pajamas-wanita-pso6?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D24_ob%3D23_q%3Dbaju+wanita_po%3D24_catid%3D1817
